"","GEOID","county_ID","coastal","total_population","hhs_total","median_hh_income","pct_hisp","pct_less_HS","pct_health_coverage","pct_unemployed"
"915","48061013402","48061",1,1840,509,31971,94.511,61.909,22.635,11.456
"916","48061013500","48061",1,2121,693,64271,88.025,21.894,58.615,3.373
"917","48061013600","48061",1,2641,1068,44136,92.465,34.681,42.403,3.513
"918","48061013700","48061",1,4114,1114,32115,97.083,53.705,2.555,0.952
"919","48061013801","48061",1,1833,601,21379,93.835,59.508,33.099,7.129
"920","48061013802","48061",1,3028,764,26983,95.674,48.468,41.701,3.321
"921","48061013901","48061",1,2270,601,28938,97.885,51.878,19.402,11.111
"922","48061013902","48061",1,4215,1292,51563,97.77,34.584,39.04,4.729
"923","48061013903","48061",1,3918,1173,31110,99.081,58.435,46.873,10.28
"924","48061014001","48061",1,2436,1132,11913,93.144,41.895,48.02,7.442
"925","48061014002","48061",1,2002,724,24917,88.362,55.378,21.665,0.943
"926","48061014101","48061",1,3945,1185,34672,99.518,50.024,42.896,3.874
"927","48061014102","48061",1,4386,1213,43415,99.932,52.007,50.326,7.548
"928","48061014103","48061",1,2514,668,38936,92.562,55.399,-1.762,3.513
"929","48061014201","48061",1,1550,384,40817,98.645,49.813,7.871,0
"930","48061014202","48061",1,2965,812,77344,86.813,30.47,77.263,5.547
"931","48061014300","48061",1,4993,1713,33604,94.412,30.348,37.994,4.461
"932","48061014401","48061",1,7767,1947,91427,98.751,12.112,70.777,0.517
"933","48061014402","48061",1,5994,1694,105909,90.591,16.968,76.553,9.42
"934","48061014403","48061",1,3861,863,65580,99.197,23.338,67.387,10.765
"935","48061014404","48061",1,5234,1349,44596,92.09,25.142,25.329,7.592
"936","48061014501","48061",1,4915,1628,53056,85.697,23.185,71.763,8.149
"937","48061014502","48061",1,5047,1379,96782,93.144,12.165,79.828,3.438
"938","48061980001","48061",1,0,0,NA,NA,NA,NA,NA
"939","48061980100","48061",1,0,0,NA,NA,NA,NA,NA
"940","48061990000","48061",1,0,0,NA,NA,NA,NA,NA
"941","48063950101","48063",0,3175,1130,68833,24.063,13.938,59.647,4.098
"942","48063950102","48063",0,4614,1607,50565,21.847,9.579,61.907,8.897
"943","48063950200","48063",0,4754,1706,51221,33.34,15.305,53.745,3.593
"944","48065950100","48065",0,2044,826,75476,6.262,11.643,68.045,2.008
"945","48065950200","48065",0,3757,1434,84329,13.016,5.309,88.51,1.803
"946","48067950101","48067",0,4628,1640,59766,2.744,7.98,74.941,8.814
"947","48067950102","48067",0,2430,1096,58493,0.617,12.821,89.323,2.075
"948","48067950200","48067",0,2227,909,51281,3.458,19.104,73.717,7.644
"949","48067950300","48067",0,1560,649,57804,0.962,4.661,65.859,4.208
"950","48067950400","48067",0,5060,1823,60802,10.435,13.142,76.165,6.98
"951","48067950500","48067",0,2580,1108,63000,0.62,7.494,79.338,8.016
"952","48067950601","48067",0,1692,872,49141,0.177,12.5,77.014,25.615
"953","48067950602","48067",0,3563,1438,50963,6.034,13.862,69.729,7.367
"954","48067950700","48067",0,4897,1995,45598,10.415,16.1,57.78,2.245
"955","48069950100","48069",0,970,329,72679,32.99,22.535,65.9,5.755
"956","48069950200","48069",0,4386,1397,63018,71.728,21.655,54.472,2.809
"957","48069950300","48069",0,2025,658,52995,67.062,33.031,27.634,4.55
"958","48071710100","48071",1,10593,3734,120370,18.843,6.479,72.758,2.945
"959","48071710201","48071",1,10443,3420,109770,36.58,16.325,65.571,8.504
"960","48071710202","48071",1,12954,4168,137717,18.998,2.281,69.805,11.595
"961","48071710300","48071",1,2802,1080,66900,15.989,6.622,75.229,6.263
"962","48071710401","48071",1,5912,1783,66550,21.803,12.86,57.947,6.706
"963","48071710500","48071",1,4333,1559,62113,42.603,31.221,52.733,4.451
"964","48071710600","48071",1,0,0,NA,NA,NA,NA,NA
"965","48071990000","48071",1,0,0,NA,NA,NA,NA,NA
"966","48073950100","48073",0,4025,1563,78171,29.739,21.439,45.332,5.272
"967","48073950201","48073",0,2590,1044,95833,14.286,6.54,60.682,0
"968","48073950202","48073",0,4445,1624,72897,19.1,10.205,62.329,1.163
"969","48073950301","48073",0,3650,1456,64113,26.521,17.161,75.054,7.45
"970","48073950302","48073",0,4543,2033,38979,14.286,20.495,67.137,7.339
"971","48073950400","48073",0,1840,527,38381,49.728,42.367,52.637,12.641
"972","48073950500","48073",0,3180,1016,36639,58.082,35.787,36.661,8.992
"973","48073950600","48073",0,5286,1949,51731,33.447,21.758,69.712,5.122
"974","48073950700","48073",0,4449,1308,46667,33.985,26.744,47.421,8.978
"975","48073950801","48073",0,3470,1490,51759,7.637,14.74,79.042,4.857
"976","48073950802","48073",0,3880,1425,60052,12.036,16.532,52.873,4.77
"977","48073950900","48073",0,4593,769,72793,16.612,32.653,67.949,9.544
"978","48073951000","48073",0,2963,1213,42352,24.198,19.715,67.29,3.443
"979","48073951100","48073",0,1910,652,61333,3.351,20.879,80.392,2.752
"980","48075950100","48075",0,2343,422,72727,25.694,19.666,84.965,2.936
"981","48075950200","48075",0,4438,1470,51750,43.511,17.023,40.787,9.853
"982","48077030200","48077",0,3151,1292,61138,3.935,9.462,87.5,1.256
"983","48077030301","48077",0,4389,1796,85559,11.415,6.492,71.684,2.012
"984","48077030302","48077",0,2750,1116,77619,3.855,5.51,70.308,2.063
"985","48079950100","48079",0,2529,959,41597,60.854,30.61,58.707,7.124
"986","48081950100","48081",0,1482,656,42963,23.347,12.015,54.432,2.583
"987","48081950200","48081",0,1823,831,37664,22.82,15.579,80.885,3.329
"988","48083950300","48083",0,4148,1628,50142,27.58,14.515,28.295,8.951
"989","48083950600","48083",0,1116,580,50500,4.57,9.39,60.449,2.553
"990","48083950700","48083",0,2544,1002,57652,9.159,9.101,48.685,3.245
"991","48085030101","48085",0,2874,978,96111,31.211,22.154,78.906,1.807
"992","48085030102","48085",0,3795,1293,95625,30.066,14.636,54.409,1.731
"993","48085030201","48085",0,5985,1993,134290,17.945,3.9,80.851,2.937
"994","48085030202","48085",0,5687,2090,129915,13.452,6.812,85.99,3.738
"995","48085030204","48085",0,7785,2929,112761,18.985,9.385,86.945,3.652
"996","48085030205","48085",0,5625,1768,83352,27.627,8.708,94.557,0.767
"997","48085030206","48085",0,5054,1636,152800,4.59,2.396,98.376,3.533
"998","48085030207","48085",0,15551,4771,102447,12.79,5.183,86.711,4.75
"999","48085030301","48085",0,9893,3018,142690,9.128,3.997,92.89,2.176
"1000","48085030302","48085",0,5637,1643,196354,6.298,0.964,90.729,3.387
"1001","48085030303","48085",0,10558,3222,180242,8.951,2.934,96.283,5.641
"1002","48085030304","48085",0,8922,2382,181045,13.696,1.146,89.494,6
"1003","48085030306","48085",0,14106,4349,145927,13.852,4.118,85.487,6.49
"1004","48085030307","48085",0,16971,5267,162879,16.393,5.046,82.132,1.774
"1005","48085030403","48085",0,7165,2324,136279,18.758,6.045,88.811,10.528
"1006","48085030404","48085",0,5695,1999,144306,15.54,3.851,87.666,8.89
"1007","48085030405","48085",0,5382,2300,70789,16.295,5.632,79.15,5.16
"1008","48085030406","48085",0,5403,2309,73702,31.797,7.719,69.538,1.125
"1009","48085030407","48085",0,3576,1295,161417,3.132,0.413,91.462,4.199
"1010","48085030409","48085",0,2847,1227,59816,31.05,22.234,66.203,2.363
"1011","48085030410","48085",0,4274,2007,85398,29.551,6.508,54.052,2.278
"1012","48085030504","48085",0,4116,2330,82100,6.73,4.807,75.682,4.817
"1013","48085030505","48085",0,6371,3776,86940,11.568,1.84,69.442,5.531
"1014","48085030506","48085",0,4916,2132,129063,18.206,5.039,93.099,3.011
"1015","48085030507","48085",0,1816,585,155568,17.511,2.117,94.862,5.522
"1016","48085030509","48085",0,2846,940,144500,15.952,1.736,88.138,2.414
"1017","48085030510","48085",0,3338,1084,151389,22.528,2.989,89.53,1.966
"1018","48085030511","48085",0,13992,4053,201910,13.172,6.011,94.553,3.425
"1019","48085030512","48085",0,5366,1473,211435,4.305,1.226,91.766,2.301
"1020","48085030515","48085",0,7567,2360,125143,24.898,0.764,85.803,7.864
"1021","48085030516","48085",0,6762,2242,120469,13.324,3.711,88.763,2.278
"1022","48085030517","48085",0,11069,3711,111614,8.275,2.098,87.819,5.869
"1023","48085030518","48085",0,10167,2745,198105,4.18,1.183,97.57,4.149
"1024","48085030519","48085",0,8300,2862,164141,15.843,3.376,93.715,2.965
"1025","48085030520","48085",0,6567,2187,147880,14.877,1.612,83.005,6.112
"1026","48085030521","48085",0,5241,1405,142219,10.113,2.806,96.28,6.448
"1027","48085030524","48085",0,8762,2764,126667,22.358,5.565,87.029,6.752
"1028","48085030525","48085",0,5390,1834,146604,7.811,1.532,90.619,2.824
"1029","48085030529","48085",0,3606,1132,141500,14.504,0.883,92.805,2.648
"1030","48085030531","48085",0,7261,2296,159067,6.074,0.496,86.416,9.187
"1031","48085030532","48085",0,2373,894,133088,10.999,3.45,78.682,5.176
"1032","48085030533","48085",0,3017,1157,158672,13.755,4.148,87.232,1.07
"1033","48085030534","48085",0,2811,996,145000,16.613,0,78.664,3.312
"1034","48085030535","48085",0,2755,1184,93750,11.543,1.398,95.548,0.792
"1035","48085030536","48085",0,6621,1813,184250,13.185,2.262,91.209,5.844
"1036","48085030537","48085",0,7844,2502,149510,11.933,3.375,90.288,1.161
"1037","48085030538","48085",0,5762,1722,131207,13.225,3.803,87.704,4.208
"1038","48085030539","48085",0,6601,1986,138217,15.543,4.13,97.361,1.32
"1039","48085030540","48085",0,3598,1696,58690,9.95,6.414,70.751,0
"1040","48085030541","48085",0,3069,1227,162050,12.219,2.456,91.593,0
"1041","48085030542","48085",0,7403,3686,96939,3.215,0.286,84.489,1.392
"1042","48085030543","48085",0,3981,1423,115920,9.344,0,89.915,7.005
"1043","48085030544","48085",0,5547,1963,113229,15.342,0.289,90.648,3.861
"1044","48085030545","48085",0,2780,945,157017,4.101,0.662,86.675,3.309
"1045","48085030546","48085",0,5576,1784,181929,6.94,1.314,94.287,6.28
"1046","48085030547","48085",0,5136,1987,171615,15.187,1.348,93.909,2.133
"1047","48085030548","48085",0,6055,1779,168620,15.574,2.147,82.679,1.546
"1048","48085030549","48085",0,2665,916,103616,28.18,4.749,95.373,3.244
"1049","48085030550","48085",0,4028,1457,118973,9.508,2.905,77.088,5.142
"1050","48085030604","48085",0,3862,911,115885,22.786,8.928,89.302,2.859
"1051","48085030605","48085",0,6827,2256,82112,32.401,16.181,86.176,4.643
"1052","48085030606","48085",0,6006,2217,72041,17.016,1.23,92.934,4.18
"1053","48085030607","48085",0,5189,1868,183490,7.15,1.185,93.597,0.722
"1054","48085030608","48085",0,2392,860,89912,14.59,1.08,83.998,9.179
"1055","48085030609","48085",0,7533,2668,95500,12.372,5.244,83.643,0.269
"1056","48085030701","48085",0,3292,1253,83340,36.3,21.865,46.534,5.885
"1057","48085030702","48085",0,5419,1980,80326,35.689,11.033,52.073,4.023
"1058","48085030801","48085",0,4234,1902,69071,21.327,7.417,79.964,2.842
"1059","48085030802","48085",0,5677,2285,59008,33.785,11.827,62.752,2.91
"1060","48085030901","48085",0,2660,643,82745,48.195,24.831,37.195,5.052
"1061","48085030902","48085",0,0,0,NA,NA,NA,NA,NA
"1062","48085030903","48085",0,7075,2678,45608,51.548,29.731,50.698,0.714
"1063","48085031003","48085",0,12247,4040,97500,26.66,6.177,87.628,4.08
"1064","48085031005","48085",0,3383,1222,60473,20.189,19.009,54.135,0
"1065","48085031006","48085",0,3643,1269,59538,37.853,12.412,49.052,2.166
"1066","48085031007","48085",0,7394,2189,97566,32.851,15.854,69.931,1.624
"1067","48085031008","48085",0,3044,940,64960,42.28,29.574,60.853,0.49
"1068","48085031101","48085",0,6127,2214,78206,14.559,10.072,70.806,3.638
"1069","48085031102","48085",0,6885,2049,91605,28.947,9.246,73.634,10.378
"1070","48085031201","48085",0,8987,2911,112564,18.037,6.594,73.876,2.543
"1071","48085031202","48085",0,7452,2553,117486,23.135,8.949,80.894,0.597
"1072","48085031308","48085",0,7149,2012,106094,20.115,16.531,75.297,4.422
"1073","48085031314","48085",0,6068,1838,166875,20.567,9.046,94.296,4.333
"1074","48085031318","48085",0,5347,1680,106250,17.898,6.957,85.009,3.864
"1075","48085031319","48085",0,4873,1867,62827,21.486,11.024,74.095,2.682
"1076","48085031320","48085",0,6801,2353,107817,24.585,5.728,68.92,3.01
"1077","48085031321","48085",0,6512,1962,153125,10.995,2.665,83.882,2.378
"1078","48085031322","48085",0,7977,2890,109529,16.961,2.721,81.836,5.068
"1079","48085031323","48085",0,6264,1753,129777,9.706,13.375,80.617,6.805
"1080","48085031324","48085",0,4739,1584,146286,4.136,0.876,72.547,6.216
"1081","48085031325","48085",0,1879,663,105104,10.165,3.857,96.49,6.582
"1082","48085031326","48085",0,6921,1811,219194,7.976,14.922,85.765,2.252
"1083","48085031327","48085",0,3863,1043,186365,2.045,0.993,92.72,4.451
"1084","48085031328","48085",0,3565,1046,153256,2.384,8.148,95.01,4.671
"1085","48085031329","48085",0,7706,1867,139148,2.518,0.444,76.906,4.866
"1086","48085031330","48085",0,6217,1927,131760,16.632,5.303,74.146,5.008
"1087","48085031331","48085",0,4180,1446,77330,27.464,12.1,74.194,2.246
"1088","48085031332","48085",0,4698,1403,110841,9.749,4.059,82.439,0
"1089","48085031333","48085",0,4371,1252,124375,4.736,12.367,83.358,3.119
"1090","48085031334","48085",0,3770,1103,143477,9.204,1.751,91.727,16.675
"1091","48085031335","48085",0,5441,1726,134326,6.69,8.688,85.16,8.051
"1092","48085031336","48085",0,5725,1980,158382,13.747,2.491,87.659,6.157
"1093","48085031408","48085",0,3833,1066,158788,5.635,2.991,96.469,6.118
"1094","48085031411","48085",0,6321,1768,158906,6.075,4.537,89.81,2.211
"1095","48085031412","48085",0,7158,2732,97451,10.813,3.801,94.965,2.605
"1096","48085031413","48085",0,8306,2025,129347,14.893,1.434,94.753,7.23
"1097","48085031414","48085",0,7711,2061,156856,8.702,1.777,88.363,6.746
"1098","48085031415","48085",0,6426,2188,173759,3.408,11.245,79.323,1.156
"1099","48085031416","48085",0,10163,3251,209040,5.117,0.46,92.891,1.798
"1100","48085031417","48085",0,5205,1887,148015,7.435,1.387,97.316,0
"1101","48085031418","48085",0,5618,1893,216571,6.194,3.496,92.01,3.417
"1102","48085031419","48085",0,5138,1669,149313,6.403,0.123,99.698,4.069
"1103","48085031420","48085",0,3029,1558,106333,6.867,2.144,95.174,0
"1104","48085031421","48085",0,3637,1161,147850,12.593,2.417,94.402,4.175
"1105","48085031422","48085",0,4405,1526,80603,29.625,5.119,90.481,5.317
"1106","48085031423","48085",0,3793,1110,101486,11.917,0.723,84.857,7.616
"1107","48085031424","48085",0,2746,939,137019,4.552,0,75.702,2.346
"1108","48085031425","48085",0,5545,1892,123167,18.557,7.057,91.339,6.058
"1109","48085031504","48085",0,6129,2193,91531,9.463,5.117,84.743,1.92
"1110","48085031507","48085",0,7040,3074,89625,15.781,3.529,80.349,3.215
"1111","48085031508","48085",0,5653,2128,98106,14.364,2.904,83.781,2.376
"1112","48085031509","48085",0,4030,1350,114671,18.834,5.589,84.579,8.495
"1113","48085031510","48085",0,6877,2450,135648,10.455,2.669,92.886,8.169
"1114","48085031511","48085",0,4877,1761,76683,14.415,9.86,72.409,5.382
"1115","48085031512","48085",0,3427,1307,50457,29.559,12.694,60.714,3.357
"1116","48085031611","48085",0,3606,1257,89978,37.521,16.127,46.084,7.461
"1117","48085031613","48085",0,5543,1916,146875,14.036,3.963,91.907,3.933
"1118","48085031621","48085",0,6356,2625,73026,16.646,4.063,86.393,3.07
"1119","48085031622","48085",0,6731,2299,101815,11.024,6.675,64.01,4.635
"1120","48085031623","48085",0,2582,1081,79771,24.593,12.641,61.074,4.124
"1121","48085031624","48085",0,2876,1260,64183,31.85,18.219,40.858,2.478
"1122","48085031625","48085",0,4485,1719,127198,10.68,3.827,78.629,1.741
"1123","48085031626","48085",0,2227,864,114531,12.169,5.47,79.822,3.964
"1124","48085031627","48085",0,5314,1830,123409,5.589,10,92.455,3.292
"1125","48085031628","48085",0,3982,1434,106050,22.225,7.874,81.457,4.314
"1126","48085031629","48085",0,3715,1249,96671,17.308,4.723,75.303,2.627
"1127","48085031630","48085",0,4295,1489,114039,13.807,4.865,84.873,9.392
"1128","48085031631","48085",0,5353,1922,93000,35.924,5.739,74.512,1.159
"1129","48085031632","48085",0,5811,2409,75573,10.669,11.095,69.721,8.301
"1130","48085031633","48085",0,3803,1434,125000,15.461,4.198,89.675,1.633
"1131","48085031634","48085",0,2920,1078,90598,19.486,5.07,74.198,3.239
"1132","48085031635","48085",0,4774,1856,84387,13.972,10.29,77.554,6.379
"1133","48085031636","48085",0,7186,2883,112139,6.429,1.828,84.323,4.987
"1134","48085031639","48085",0,7363,2407,167683,10.675,1.408,90.412,4.798
"1135","48085031641","48085",0,6544,2089,138904,5.929,3.645,83.77,1.636
"1136","48085031642","48085",0,4564,1640,148500,2.892,2.813,88.881,13.281
"1137","48085031643","48085",0,4661,1809,92177,10.963,9.797,87.623,5.004
"1138","48085031645","48085",0,1703,595,186750,5.344,0.418,96.336,3.015
"1139","48085031646","48085",0,5453,2060,179265,3.228,2.073,91.003,0.674
"1140","48085031647","48085",0,3380,1376,96406,15.533,5.435,85.181,2.443
"1141","48085031649","48085",0,5428,2443,119263,9.838,1.898,79.579,4.755
"1142","48085031654","48085",0,4333,1374,163810,1.754,0.285,67.549,3.498
"1143","48085031655","48085",0,4403,2070,82167,18.828,4.12,89.767,3.992
"1144","48085031657","48085",0,3388,1623,94571,12.22,2.298,88.596,6.49
"1145","48085031659","48085",0,2671,1136,80481,5.466,4.798,89.898,0.409
"1146","48085031660","48085",0,4752,1830,120278,3.241,5.003,91.57,3.066
"1147","48085031661","48085",0,3539,1153,170063,6.556,3.853,81.88,6.25
"1148","48085031662","48085",0,4361,1451,133063,7.59,1.783,85.986,3.541
"1149","48085031663","48085",0,3503,1268,124722,1.256,2.021,93.951,1.855
"1150","48085031664","48085",0,3653,1215,188393,4.051,1.755,95.976,8.333
"1151","48085031665","48085",0,3197,1395,79213,11.323,5.762,90.627,9.767
"1152","48085031666","48085",0,6249,2026,114691,6.721,5.842,82.493,4.858
"1153","48085031667","48085",0,2967,1214,123500,14.459,1.256,97.925,2.533
"1154","48085031668","48085",0,4134,1651,250001,2.443,1.246,94.837,2.682
"1155","48085031669","48085",0,2361,945,125288,8.513,1.938,68.832,3.737
"1156","48085031670","48085",0,1111,812,95909,10.891,0.762,72.05,1.718
"1157","48085031671","48085",0,2675,1572,75213,9.271,0.808,79.841,9.137
"1158","48085031672","48085",0,2093,1186,95938,11.515,2.015,87.674,4.526
"1159","48085031673","48085",0,2389,1144,97313,7.618,1.23,97.191,3.388
"1160","48085031674","48085",0,5046,1988,109000,19.6,2.109,83.399,3.983
"1161","48085031675","48085",0,2894,1182,116563,8.431,2.91,97.665,2.089
"1162","48085031676","48085",0,3115,1385,126442,8.154,0,86.513,8.915
"1163","48085031677","48085",0,3118,960,217065,8.531,2.222,99.175,2.444
"1164","48085031678","48085",0,3220,1040,157206,5.652,4.336,91.916,4.471
"1165","48085031679","48085",0,2325,804,178750,10.237,0,95.474,0
"1166","48085031680","48085",0,4386,1255,225218,1.664,5.215,98.647,6.313
"1167","48085031681","48085",0,2613,913,134583,13.203,1.015,85.863,4.083
"1168","48085031682","48085",0,4349,1635,91005,6.691,2.785,59.23,1.387
"1169","48085031704","48085",0,3650,1659,84946,15.671,3.053,87.879,2.475
"1170","48085031706","48085",0,2332,793,250001,4.202,4.472,81.517,6.177
"1171","48085031708","48085",0,3972,2002,80902,13.117,2.001,69.162,2.256
"1172","48085031709","48085",0,5869,2155,100875,12.302,4.703,86.787,8.509
"1173","48085031711","48085",0,3532,1575,90461,9.824,3.379,86.45,6.466
"1174","48085031713","48085",0,5129,2712,60927,35.231,5.754,78.691,8.257
"1175","48085031715","48085",0,2736,1109,139306,12.135,1.083,87.6,3.211
"1176","48085031716","48085",0,3004,1517,92853,16.844,3.436,85.364,4.662
"1177","48085031717","48085",0,2001,1046,70607,19.69,0.502,84.017,4.204
"1178","48085031718","48085",0,2534,926,123056,14.167,1.525,85.425,3.204
"1179","48085031719","48085",0,1674,765,76985,7.826,11.002,88.836,9.677
"1180","48085031720","48085",0,2901,1603,34004,26.198,11.785,59.309,12.267
"1181","48085031721","48085",0,1410,840,100988,3.191,3.465,81.5,1.368
"1182","48085031722","48085",0,2669,1712,49919,28.175,3.518,72.034,3.532
"1183","48085031723","48085",0,3961,1836,50769,56.93,2.042,55.826,3.537
"1184","48085031724","48085",0,2394,1173,72619,39.39,2.941,82.579,6.533
"1185","48085031806","48085",0,3262,1595,79179,9.289,0,90.016,3.448
"1186","48085031807","48085",0,4499,2033,79776,10.047,1.72,78.691,6.416
"1187","48085031808","48085",0,3345,1245,128563,3.049,2.946,89.733,7.246
"1188","48085031809","48085",0,2548,907,70425,36.264,20.116,11.435,5.525
"1189","48085031810","48085",0,1617,881,75994,9.833,1.177,80.558,0.639
"1190","48085031811","48085",0,1920,1137,78823,11.354,0,80.577,5.027
"1191","48085031812","48085",0,1954,1018,107083,6.448,1.341,96.474,0
"1192","48085031813","48085",0,4083,606,11453,13.348,5.263,85.87,8.664
"1193","48085031814","48085",0,1807,755,111645,14.887,0,94.984,1.569
"1194","48085031815","48085",0,4416,2044,96591,5.05,1.069,68.117,4.751
"1195","48085031816","48085",0,3091,1409,117917,12.941,2.023,95.528,5.034
"1196","48085031901","48085",0,2837,1408,58088,22.136,9.361,72.017,6.206
"1197","48085031902","48085",0,3832,1655,64347,38.022,22.751,39.328,6.815
"1198","48085031903","48085",0,1211,732,81779,21.883,3.388,83.196,4.075
"1199","48085031904","48085",0,3280,1966,75993,8.659,3.709,87.513,4.456
"1200","48085032003","48085",0,5753,2142,48796,60.316,21.318,38.995,1.696
"1201","48085032008","48085",0,4114,1504,95789,18.789,6.953,70.656,3.154
"1202","48085032010","48085",0,6880,2061,77430,42.529,16.629,53.268,2.678
"1203","48085032012","48085",0,3354,1176,57093,64.669,28.23,59.911,2.336
"1204","48085032013","48085",0,6393,2118,75114,30.878,17.34,59.205,4.147
"1205","48085032014","48085",0,5313,1435,85469,68.361,36.34,48.43,3.32
"1206","48085032015","48085",0,2045,882,77426,14.23,3.786,87.738,5.059
"1207","48085032016","48085",0,2148,698,175849,0.885,1.624,89.341,3.764
"1208","48085032017","48085",0,5349,2229,104476,5.646,2.677,60.211,8.338
"1209","48085032018","48085",0,3548,1486,114605,8.878,8.119,88.743,1.953
"1210","48085032019","48085",0,2965,948,250001,5.059,1.916,100,2.428
"1211","48087950300","48087",0,2865,1018,52045,29.319,22.228,33.106,2.827
"1212","48089750100","48089",0,4342,1307,58693,53.938,18.934,67.195,6.411
"1213","48089750200","48089",0,2330,725,48723,32.446,18.516,72.505,8.837
"1214","48089750300","48089",0,5336,1893,70189,29.985,13.63,84.081,8.489
"1215","48089750400","48089",0,5025,1909,74693,17.413,9.831,70.414,1.234
"1216","48089750500","48089",0,3549,1542,57969,25.077,21.459,73.48,5.903
"1217","48091310100","48091",0,3406,1368,76410,33.089,6.946,68.529,3.775
"1218","48091310200","48091",0,3581,1542,62070,52.332,8.945,48.035,5.622
"1219","48091310301","48091",0,3029,1311,67321,25.751,14.397,82.364,0
"1220","48091310302","48091",0,4582,2192,53193,35.749,6.088,81.598,9.153
"1221","48091310401","48091",0,5425,2033,66042,64.756,22.606,44.036,1.407
"1222","48091310404","48091",0,4746,1588,88955,50.906,12.102,68.414,11.555
"1223","48091310405","48091",0,3585,1433,89915,28.842,12.106,78.199,0
"1224","48091310406","48091",0,6269,1848,116144,41.713,4.398,77.695,1.876
"1225","48091310501","48091",0,4585,1602,70781,54.678,17.834,64.689,2.527
"1226","48091310502","48091",0,8476,3319,75769,39.877,8.131,66.914,3.304
"1227","48091310503","48091",0,5901,3037,77730,31.91,1.417,81.283,8.841
"1228","48091310603","48091",0,4776,1990,88676,10.364,7.027,92.066,3.768
"1229","48091310604","48091",0,3417,1491,88224,14.428,2.03,65.167,1.316
"1230","48091310608","48091",0,4406,1659,76109,29.392,13.838,73.309,3.855
"1231","48091310609","48091",0,4065,1810,88347,19.385,4.473,69.065,5.919
"1232","48091310610","48091",0,2630,971,68125,34.144,15.064,32.039,2.293
"1233","48091310611","48091",0,4180,1591,90819,20.837,4.456,47.745,0.449
"1234","48091310612","48091",0,2157,829,97871,29.439,9.353,53.736,0
"1235","48091310613","48091",0,3810,1740,76607,14.672,3.971,90.942,2.727
"1236","48091310614","48091",0,2259,833,60987,12.085,8.363,95.045,7.227
"1237","48091310702","48091",0,6239,2489,106250,24.892,6.121,83.977,3.677
"1238","48091310703","48091",0,9643,3215,144543,25.148,2.029,95.644,4.684
"1239","48091310705","48091",0,3057,1117,117594,30.487,7.158,79.117,0
"1240","48091310706","48091",0,5251,2003,122188,19.749,3.055,88.208,2.981
"1241","48091310707","48091",0,4018,1476,128061,17.521,1.008,94.465,8.103
"1242","48091310708","48091",0,3463,1417,111760,11.464,3.642,91.314,0
"1243","48091310801","48091",0,7634,2732,147136,21.313,2.215,88.988,1.388
"1244","48091310803","48091",0,5591,2485,100452,15.579,4.01,91.878,2.115
"1245","48091310804","48091",0,5851,2205,81772,44.642,8.81,65.692,3.295
"1246","48091310901","48091",0,10119,3484,144628,19.824,4.15,88.037,4.011
"1247","48091310903","48091",0,7230,2464,144836,16.141,0.818,90.228,1.573
"1248","48091310904","48091",0,8712,3583,70788,26.63,5.407,56.721,4.106
"1249","48091310905","48091",0,3108,1100,131705,17.696,0.838,91.583,3.259
"1250","48093950101","48093",0,1984,826,42121,34.98,29.144,55.381,8.272
"1251","48093950102","48093",0,2642,934,95893,12.301,7.983,82.806,8.046
"1252","48093950200","48093",0,3303,1408,63409,11.262,7.036,65.293,10.171
"1253","48093950300","48093",0,4029,1381,49441,51.948,17.618,58.021,4.154
"1254","48093950400","48093",0,1693,791,51675,29.474,22.353,53.292,7.37
"1255","48095950300","48095",0,3235,816,55750,38.764,25.101,70.399,2.255
"1256","48097000100","48097",0,6331,2426,70262,12.352,8.627,77.508,3.295
"1257","48097000200","48097",0,5051,1879,89180,4.019,7.097,82.716,5.429
"1258","48097000400","48097",0,1981,694,51250,31.348,13.526,57.482,4.071
"1259","48097000500","48097",0,3296,1310,35698,33.161,20.714,66.667,16.558
"1260","48097000600","48097",0,4993,1935,53893,33.647,16.707,65.734,4.748
"1261","48097000701","48097",0,4522,1888,105776,3.383,2.452,72.024,1.595
"1262","48097000702","48097",0,2984,1087,93986,16.186,11.461,71.042,0
"1263","48097000900","48097",0,5334,2022,84737,12.992,5.034,68.644,0.332
"1264","48097001100","48097",0,7368,2955,52677,30.66,19.451,67.959,2.929
"1265","48099010101","48099",0,5022,1593,71106,15.153,11.648,71.053,5.475
"1266","48099010102","48099",0,4007,1575,72361,10.681,10.034,78.319,2.863
"1267","48099010201","48099",0,8525,27,68977,29.736,24.918,45.455,16.438
"1268","48099010202","48099",0,5144,2193,51961,11.625,9.968,81.542,4
"1269","48099010300","48099",0,2349,676,65556,22.691,12.718,79.645,10.526
"1270","48099010400","48099",0,4255,1749,47401,15.887,12.845,67.155,3.15
"1271","48099010501","48099",0,2780,774,47460,23.885,1.56,96.696,13.65
"1272","48099010502","48099",0,3468,859,52131,19.377,2.877,93.285,6.486
"1273","48099010503","48099",0,5606,0,NA,21.816,0,NA,0
"1274","48099010504","48099",0,2226,686,46192,27.898,0.86,92.837,5.98
"1275","48099010601","48099",0,4125,1943,50017,18.982,5.018,63.764,6.794
"1276","48099010603","48099",0,6853,2470,61071,20.706,4.945,72.766,6.252
"1277","48099010604","48099",0,7082,2404,85521,17.481,4.872,78.371,7.253
