"","GEOID","county_ID","coastal","total_population","hhs_total","median_hh_income","pct_hisp","pct_less_HS","pct_health_coverage","pct_unemployed"
"5527","48015760400","48015",0,3493,1419,60602,9.333,12.758,80.02,2.142
"5528","48261950100","48261",1,564,152,24800,88.475,58.651,44.444,0
"5529","48355005900","48355",1,3092,925,51914,84.12,26.756,55.283,4.521
"5530","48355001200","48355",1,4111,1773,26884,65.41,24.457,39.348,3.932
"5531","48355002303","48355",1,4302,1659,45022,69.479,9.894,65.688,5.656
"5532","48355003202","48355",1,6274,2262,74583,51.817,4.402,87.497,3.193
"5533","48355005802","48355",1,7050,2320,66132,53.376,17.907,76.087,6.966
"5534","48355001100","48355",1,1875,585,19886,86.72,44.319,38.955,10.647
"5535","48355001601","48355",1,4646,1599,31938,89.841,41.746,50.318,8.027
"5536","48355002703","48355",1,5284,1952,50602,61.071,13.179,54.354,6.338
"5537","48363000500","48363",0,1598,583,49028,19.024,22.006,45.705,9.126
"5538","48363000600","48363",0,3705,1290,44190,13.657,10.289,52.586,12.359
"5539","48029181301","48029",0,4718,1990,49662,64.837,7.753,64.542,3.273
"5540","48029181402","48029",0,2861,1220,32200,36.84,8.224,70.751,7.56
"5541","48029110900","48029",0,1791,1069,71650,41.318,6.067,76.19,1.042
"5542","48029111000","48029",0,2306,796,30500,76.149,33.148,55.101,3.85
"5543","48029120400","48029",0,6178,2373,133098,21.933,2.249,97.257,1.993
"5544","48029120702","48029",0,4762,2460,69141,28.79,8.871,82.637,2.811
"5545","48029121300","48029",0,6531,2302,74341,37.437,6.871,75.423,5.354
"5546","48029121501","48029",0,9954,3043,84029,28.17,9.727,61.797,5.204
"5547","48303001602","48303",0,3176,1206,41100,30.51,15.637,64.358,4.239
"5548","48303002102","48303",0,3021,1262,53288,14.796,8.439,82.634,2.085
"5549","48303000403","48303",0,3931,1470,65270,26.329,8.765,77.683,2.888
"5550","48303001200","48303",0,2402,1006,23167,21.565,26.027,45.619,16.255
"5551","48303001803","48303",0,5135,2305,44114,28.452,15.099,60.96,0.547
"5552","48303001903","48303",0,5485,2173,71597,18.706,9.11,85.2,1.609
"5553","48303002300","48303",0,4856,1514,38443,68.575,33.935,51.509,2.14
"5554","48303010101","48303",0,1510,511,94009,16.49,14.894,76.559,4.337
"5555","48303010402","48303",0,2154,716,47703,36.119,14.591,36.055,8.14
"5556","48303000202","48303",0,1753,678,23922,86.024,51.247,29.374,4.97
"5557","48201210800","48201",1,2863,897,30980,60.496,41.189,28.493,7.344
"5558","48201220900","48201",1,1795,498,38304,78.552,44.235,6.635,9.902
"5559","48201221200","48201",1,6832,1677,43287,92.872,41.353,17.65,1.48
"5560","48201222000","48201",1,2383,573,42107,85.439,47.642,58.857,7.836
"5561","48201222100","48201",1,5715,1393,29755,89.519,48.547,34.022,10.384
"5562","48201230400","48201",1,3513,1256,32000,48.876,43.005,49.912,8.676
"5563","48201231300","48201",1,4306,1497,31279,19.717,17.005,70.741,11.633
"5564","48201231600","48201",1,2983,1033,43490,21.354,19.796,65.95,10.875
"5565","48201232900","48201",1,7192,2841,50863,42.144,18.983,67.478,14.752
"5566","48201233400","48201",1,2883,972,29479,79.084,43.055,27.378,6.709
"5567","48201240100","48201",1,3899,1444,32857,53.475,35.449,23.214,7.104
"5568","48201250100","48201",1,8948,2509,69417,45.317,18.335,69.091,6.198
"5569","48201250200","48201",1,11016,2963,66548,48.747,17.552,50.429,4.665
"5570","48201250900","48201",1,9865,3496,132813,7.674,2.259,97.468,2.911
"5571","48201251100","48201",1,7843,2974,80534,15.249,4.76,83.061,10.379
"5572","48201251300","48201",1,7221,2668,86302,11.3,2.796,81.004,5.311
"5573","48201251700","48201",1,8148,2953,55886,14.863,14.983,60.117,1.194
"5574","48201254200","48201",1,2562,777,47250,75.371,45.764,35.059,6.353
"5575","48201311200","48201",1,5256,1756,36875,89.346,28.171,43.178,8.848
"5576","48201312100","48201",1,3427,0,NA,15.057,0,92.952,17.119
"5577","48201313200","48201",1,4358,1881,44044,4.452,5.37,47.821,10.14
"5578","48201320900","48201",1,7795,2278,49048,83.951,31.067,40.231,7.54
"5579","48029181003","48029",0,7120,2735,40057,43.764,19.149,63.149,0.87
"5580","48029181005","48029",0,4084,1796,32734,57.321,14.666,40.439,7.158
"5581","48029181506","48029",0,4413,1792,47083,65.058,14.447,61.803,6.649
"5582","48029181715","48029",0,6594,1982,52679,70.291,11.158,71.018,9.67
"5583","48029181808","48029",0,1521,681,53068,44.51,5.65,63.423,8.262
"5584","48029182102","48029",0,8232,2348,116379,32.422,3.731,87.731,4.693
"5585","48113014406","48113",0,4361,1364,51006,67.301,34.206,34.626,5.992
"5586","48113014601","48113",0,2490,697,48906,58.514,27.444,40.884,2.339
"5587","48113014602","48113",0,4566,1383,37101,76.763,48.398,25.691,1.538
"5588","48113014703","48113",0,2076,664,39015,72.158,40.07,12.49,1.431
"5589","48113015000","48113",0,7802,2275,40221,73.212,41.338,40.47,3.597
"5590","48113015100","48113",0,6474,1950,57222,63.716,32.27,43.514,6.889
"5591","48113015800","48113",0,2368,655,38906,80.743,45.098,31.175,1.091
"5592","48113016001","48113",0,4979,1346,37061,66.921,47.845,48.062,3.164
"5593","48113016202","48113",0,6451,2075,44934,61.324,35.433,35.912,10.895
"5594","48113016302","48113",0,2084,572,54211,73.033,44.013,58.41,6.394
"5595","48113016401","48113",0,10987,3188,72054,42.031,15.828,72.508,6.579
"5596","48113016411","48113",0,9064,2902,76750,42.432,14.658,82.77,5.408
"5597","48113016514","48113",0,7064,2443,70445,21.829,7.997,77.747,6.196
"5598","48113016611","48113",0,6257,2237,64688,21.991,14.844,72.886,9.477
"5599","48113016902","48113",0,6022,1212,37303,39.123,28.81,40.619,9.937
"5600","48113019208","48113",0,6809,2025,35755,65.281,34.297,14.862,7.403
"5601","48113019502","48113",0,4407,1680,168750,5.469,0.994,93.344,2.823
"5602","48113019700","48113",0,1838,746,246389,1.523,1.059,97.906,1.804
"5603","48113017807","48113",0,6065,2284,50095,50.14,21.362,43.173,5.256
"5604","48113018122","48113",0,15641,4865,93086,19.717,17.428,80.811,5.246
"5605","48113015206","48113",0,4616,1291,55428,56.672,33.109,42.881,11.436
"5606","48113014204","48113",0,2408,664,29464,23.63,13.485,81.681,6.729
"5607","48113014310","48113",0,4613,1760,45724,37.047,16.045,65.18,3.815
"5608","48113014603","48113",0,1617,466,44167,76.067,47.777,31.703,7.921
"5609","48113016002","48113",0,3087,903,35054,66.764,32.74,26.304,6.766
"5610","48113016409","48113",0,3510,1211,100139,35.556,10.496,76.086,6.952
"5611","48375013000","48375",0,1301,531,24519,27.056,29.516,45.839,19.868
"5612","48375014500","48375",0,5369,1931,40599,69.398,33.333,36.054,3.467
"5613","48375014800","48375",0,2475,904,28462,56.606,35.515,48.312,3.458
"5614","48375015100","48375",0,3054,1090,60714,21.382,14.321,74.387,4.521
"5615","48375015200","48375",0,2419,981,47313,19.43,14.562,72.858,1.8
"5616","48375015300","48375",0,4954,1824,31723,41.603,33.322,33.847,6.389
"5617","48375010100","48375",0,2297,988,35250,17.458,9.282,76.205,1.638
"5618","48375010700","48375",0,3585,1260,47841,66.834,14.286,59.979,1.758
"5619","48375011600","48375",0,4501,1853,42479,17.485,21.474,73.06,3.814
"5620","48375011700","48375",0,4600,2133,34641,29.413,17.441,68.95,0.682
"5621","48375014700","48375",0,4804,2210,35118,20.171,16.938,48.218,5.531
"5622","48375015000","48375",0,8180,2522,35875,70.244,39.131,42.978,3.097
"5623","48375010600","48375",0,2119,710,29459,80.793,50.496,34.486,6.317
"5624","48375011000","48375",0,2318,785,32050,77.092,48.497,40.081,5.032
"5625","48375011900","48375",0,2593,1167,34954,38.681,9.289,63.333,1.239
"5626","48375012200","48375",0,3611,1108,34444,74.356,43.899,43.536,6.749
"5627","48375010200","48375",0,2030,802,80116,10.542,4.412,84.249,5.67
"5628","48375010300","48375",0,1606,805,25039,23.101,22.722,22.59,3.95
"5629","48375010400","48375",0,3261,1485,54281,13.033,10.61,77.197,3.491
"5630","48375013300","48375",0,5619,2001,104383,7.599,3.089,93.489,1.117
"5631","48209010906","48209",0,14233,4554,61497,46.736,15.075,72.429,2.811
"5632","48209010907","48209",0,13953,3657,60138,74.192,29.362,54.52,4.989
"5633","48209010908","48209",0,11852,3819,67434,60.58,12.466,70.365,5.051
"5634","48209010909","48209",0,6756,2296,79125,32.031,4.412,89.479,4.385
"5635","48209010910","48209",0,10544,3066,73159,54.458,19.803,76.429,3.177
"5636","48211950300","48211",0,4152,1358,68679,35.188,24.116,58.459,6.891
"5637","48213950601","48213",0,3633,1477,34856,8.148,20.791,69.756,7.913
"5638","48213950602","48213",0,4802,2068,42817,2.207,13.068,68.082,6.148
"5639","48213950901","48213",0,5992,2207,51436,6.792,18.287,68.169,8.042
"5640","48213950902","48213",0,2056,869,37396,5.204,18.411,74.13,3.728
"5641","48213950903","48213",0,2055,890,59545,0.827,16.439,71.256,3.133
"5642","48215020101","48215",0,6397,1861,21708,96.764,43.385,13.996,13.667
"5643","48215020102","48215",0,8202,2675,44893,81.383,43.106,-1.275,8.409
"5644","48215020204","48215",0,9513,2296,39935,93.083,45.269,28.326,10.727
"5645","48215020205","48215",0,5724,1600,34135,90.846,32.31,27.347,12.27
"5646","48215020301","48215",0,10366,3276,72479,79.529,9.669,63.329,4.342
"5647","48215020302","48215",0,9849,3117,63671,92.71,19.549,74.681,10.85
"5648","48215020403","48215",0,4814,1607,19340,92.626,46.288,19.416,9.719
"5649","48215020404","48215",0,5477,2392,32154,64.999,17.333,49.382,9.756
"5650","48215020504","48215",0,8755,2272,29143,90.897,40.327,44.162,3.895
"5651","48215020725","48215",0,4464,1344,34514,88.082,36.921,51.133,8.147
"5652","48215020726","48215",0,7080,2110,32354,93.305,24.596,29.674,6.314
"5653","48215020803","48215",0,5147,1779,62724,76.355,11.606,64.374,6.093
"5654","48215020804","48215",0,4222,1628,38409,85.955,19.152,40.763,7.521
"5655","48423002102","48423",0,5690,2024,60963,3.304,7.485,79.409,5.92
"5656","48423980000","48423",0,0,0,NA,NA,NA,NA,NA
"5657","48425000100","48425",0,6732,2484,55726,18.523,12.683,74.256,1.766
"5658","48425000200","48425",0,1918,750,44643,20.907,21.373,79.385,6.378
"5659","48427950104","48427",0,4636,975,44911,99.051,37.925,61.207,10.88
"5660","48427950105","48427",0,4663,1005,38477,99.078,48.588,24.641,24.23
"5661","48427950106","48427",0,3347,855,26791,99.343,65.127,28.934,12.133
"5662","48427950107","48427",0,4242,1041,31465,100,54.42,35.046,17.571
"5663","48427950108","48427",0,3483,790,43696,97.502,34.51,44.542,12.26
"5664","48427950203","48427",0,4703,1076,23085,100,62.904,26.559,11.46
"5665","48427950204","48427",0,5336,1394,23095,99.831,65.725,18.479,16.476
"5666","48427950401","48427",0,5247,1486,24000,99.2,57.944,21.091,16.507
"5667","48427950402","48427",0,5189,1136,26496,98.844,58.017,38.134,21.323
"5668","48141010406","48141",0,3247,873,22480,99.415,53.814,8.696,14.538
"5669","48141010407","48141",0,7045,1891,28294,100,51.61,37.06,8.3
"5670","48141010408","48141",0,4246,1175,35469,96.821,41.445,35.028,6.069
"5671","48141010409","48141",0,6859,1661,32720,98.586,30.923,34.665,6.234
"5672","48141010505","48141",0,2929,902,28174,92.113,48.508,47.296,9.537
"5673","48141010506","48141",0,3184,827,34896,99.058,51.705,21.993,7.571
"5674","48141010600","48141",0,5868,1645,46743,24.932,1.328,96.369,6.154
"5675","48141980000","48141",0,0,0,NA,NA,NA,NA,NA
"5676","48363000700","48363",0,3024,1096,42193,30.589,17.188,58.693,5.785
"5677","48363000800","48363",0,3107,1100,26898,45.607,27.993,59.077,10.638
"5678","48363000900","48363",0,2412,792,23226,31.26,29.181,30.438,12.239
"5679","48367140101","48367",0,5020,1583,63401,11.335,7.83,58.204,6.713
"5680","48367140102","48367",0,5479,1797,50459,20.77,15.446,70.374,3.441
"5681","48367140408","48367",0,4658,1660,74310,10.369,10.464,65.259,3.867
"5682","48367140409","48367",0,3763,1146,48500,23.731,22.084,59.405,5.605
"5683","48367140410","48367",0,3229,1102,50321,8.3,13.424,70.031,4.67
"5684","48367140411","48367",0,4865,1604,70319,14.697,13.514,68.661,8.025
"5685","48367140501","48367",0,7678,2601,65670,10.354,14.01,76.129,6.41
"5686","48367140502","48367",0,4874,1535,68780,11.018,13.432,67.219,9.709
"5687","48367140703","48367",0,7162,2550,98278,5.306,5.32,92.188,1.02
"5688","48367140704","48367",0,8956,2805,132664,10.049,2.199,95.39,4.269
"5689","48367140705","48367",0,7671,3059,81384,12.15,5.285,80.675,3.609
"5690","48367140706","48367",0,8282,2903,97943,7.957,3.688,82.932,4.637
"5691","48373210203","48373",0,5932,1121,40332,27.192,37.595,58.514,8.442
"5692","48373210204","48373",0,4848,1898,40549,20.483,24.217,50.904,2.275
"5693","48373210205","48373",0,2668,1100,34146,13.906,18.158,59.276,19.128
"5694","48373210206","48373",0,3310,1559,50352,3.293,11.236,53.112,6.454
"5695","48373210301","48373",0,3678,1495,39806,4.269,18.581,52.166,7.903
"5696","48491020110","48491",0,4584,1726,104893,10.929,4.119,94.228,2.265
"5697","48491020111","48491",0,3340,1304,70345,14.012,5.394,69.74,1.886
"5698","48491020112","48491",0,3908,1219,135313,13.971,3.528,84.98,5.096
"5699","48491020113","48491",0,2758,906,60287,25.236,7.275,79.846,3.228
"5700","48491020114","48491",0,5940,2231,48578,24.562,10.847,68.435,8.505
"5701","48491020115","48491",0,4351,1598,92870,11.997,1.314,95.94,4.326
"5702","48085031900","48085",0,5305,1910,57222,56.569,35.891,15.539,4.005
"5703","48005000700","48005",0,4187,1102,32059,60.855,41.509,30.569,19.27
"5704","48005001200","48005",0,2575,1045,36875,5.32,18.353,53.317,16.076
"5705","48005000800","48005",0,6017,2361,51775,24.88,11.76,62.859,3.792
"5706","48005001100","48005",0,6542,2359,65021,4.479,19.724,60.764,9.933
"5707","48281950100","48281",0,2311,923,52281,19.169,7.377,66.583,9.655
"5708","48281950400","48281",0,4119,1571,31607,29.06,17.23,50.929,6.036
"5709","48281950500","48281",0,4150,1723,51306,21.325,17.183,73.621,4.644
"5710","48307950300","48307",0,5157,1914,37097,33.527,26.012,60.961,2.462
"5711","48307950500","48307",0,1354,594,41429,24.742,13.052,54.379,1.974
"5712","48307950400","48307",0,1634,635,53802,31.028,13.092,60.762,6.373
"5713","48319950200","48319",0,2003,795,58365,14.229,6.833,67.823,5.473
"5714","48319950100","48319",0,2119,827,32180,33.79,16.201,20.383,0.65
"5715","48125950300","48125",0,2224,832,43088,27.608,19.726,61.603,15.017
"5716","48439106516","48439",0,5447,2436,24245,34.129,30.233,37.92,8.914
"5717","48439106600","48439",0,2349,1027,28606,44.615,17.128,52.125,6.196
"5718","48439110301","48439",0,4013,1128,39196,61.899,40.646,25.883,6.873
"5719","48439110500","48439",0,8733,3051,39381,50.544,23.435,51.944,6.056
"5720","48439110906","48439",0,4662,1674,66150,15.766,10.678,53.394,4.265
"5721","48029191101","48029",0,1722,696,97200,30.488,4.365,94.46,4.432
"5722","48029191406","48029",0,6808,2657,114639,23.296,1.475,85.628,4.695
"5723","48029191408","48029",0,2885,1421,36537,54.593,8.333,74.451,6.509
"5724","48029191409","48029",0,6738,3079,41572,56.738,9.957,70.986,1.748
"5725","48029191804","48029",0,6982,2151,125593,25.279,3.312,91.163,5.942
"5726","48027023402","48027",0,4944,1638,52614,22.087,12.572,70.844,2.184
"5727","48027021601","48027",0,5896,1902,47929,46.235,22.59,51.566,7.481
"5728","48027022101","48027",0,4142,1715,40498,24.046,6.839,78.962,16.634
"5729","48027023000","48027",0,10466,3444,62604,29.906,7.144,74.588,8.269
"5730","48061011302","48061",1,4315,1430,72875,56.431,8.538,72.719,3.885
"5731","48061011700","48061",1,6337,1795,31411,98.88,34.092,29.828,5.904
"5732","48061012304","48061",1,4215,1694,39100,67.45,21.901,38.593,3.548
"5733","48061012401","48061",1,7553,1934,36908,93.089,35.974,45.115,9.045
"5734","48061012608","48061",1,4179,1274,37167,87.557,21.014,31.777,5.309
"5735","48061013203","48061",1,2031,591,20660,96.553,60.293,16.075,11.846
"5736","48061013205","48061",1,3715,1016,32075,98.789,41.522,36.752,7.251
"5737","48061014001","48061",1,2069,917,14559,92.605,52.941,30.297,10.117
"5738","48061014100","48061",1,13366,2898,38589,95.436,45.71,32.852,11.799
"5739","48061012700","48061",1,5264,1267,30872,97.492,45.975,30.258,7.204
"5740","48061012800","48061",1,5266,1573,35587,98.006,50.062,15.248,4.661
"5741","48061013204","48061",1,2561,646,34453,95.861,49.172,33.872,12.067
"5742","48061013307","48061",1,1986,495,27279,99.345,48.39,21.218,10.462
"5743","48061013902","48061",1,4123,1102,29537,100,52.244,16.141,6.351
"5744","48061012301","48061",1,4368,1559,56813,50.298,19.781,66.323,5.384
"5745","48061012508","48061",1,3954,1018,37500,87.253,38.218,43.529,8.659
"5746","48061012607","48061",1,2987,754,30682,99.163,55.732,36.79,9.153
"5747","48061011100","48061",1,2183,694,24271,91.709,42.057,51.589,12.637
"5748","48061011500","48061",1,6523,1925,25910,93.975,39.532,52.12,8.806
"5749","48061010401","48061",1,6678,1794,52992,91.689,31.573,53.298,8.458
"5750","48061010700","48061",1,3036,1003,31417,83.3,33.578,55.536,12.228
"5751","48061011000","48061",1,2996,932,23917,98.131,49.202,28.103,12.816
"5752","48061011802","48061",1,4216,1017,30426,87.761,40.523,61.995,7.628
"5753","48061012506","48061",1,4050,1383,52260,70.914,15.315,67.143,6.815
"5754","48061012507","48061",1,6802,1726,32708,94.707,37.624,43.586,8.968
"5755","48061013003","48061",1,2026,643,27337,93.83,37.659,22.3,5.202
"5756","48061013102","48061",1,4839,1204,40523,91.692,26.789,59.531,13.389
"5757","48029110500","48029",0,2172,773,12098,91.575,67.168,44.817,24.895
"5758","48029121000","48029",0,8324,2823,52129,49.964,8.025,66.532,6.128
"5759","48029121110","48029",0,5108,1709,79028,39.585,5.514,85.252,5.717
"5760","48439111533","48439",0,4962,1884,72188,20.859,5.635,78.99,5.032
"5761","48439111544","48439",0,7831,2384,75172,26.395,13.122,79.195,6.306
"5762","48439111546","48439",0,6863,2294,91647,11.802,7.218,84.566,2.875
"5763","48439113206","48439",0,5734,2130,57933,30.642,18.233,36.722,8.007
"5764","48439113301","48439",0,4090,1574,65236,20.733,14.795,59.763,3.121
"5765","48439113302","48439",0,4807,1645,41979,36.301,17.81,63.108,1.66
"5766","48453001745","48453",0,2328,969,92716,12.328,3.661,84.626,3.969
"5767","48453001747","48453",0,5743,2253,57594,34.982,6.558,72.123,5.455
"5768","48453001748","48453",0,6880,2519,80593,31.672,3.925,79.297,2.672
"5769","48453001750","48453",0,5115,2600,67130,36.344,5.201,86.607,4.365
"5770","48453001812","48453",0,7920,2984,30461,69.04,33.718,32.015,3.992
"5771","48453001822","48453",0,7167,2531,38250,71.578,38.258,15.412,5.338
"5772","48453001849","48453",0,6914,4018,57253,22.664,1.118,72.304,3.003
"5773","48453000203","48453",0,1594,767,54777,18.758,5.096,87.769,6.651
"5774","48453000802","48453",0,3377,1311,40579,34.084,18.367,70.966,2.25
"5775","48453001740","48453",0,5172,2041,90855,20.882,1.463,89.588,3.71
"5776","48453001839","48453",0,7969,3325,68650,34.007,12.942,66.883,3.343
"5777","48451001800","48451",0,2624,922,24932,49.924,29.803,53.046,9.072
"5778","48451980000","48451",0,15,5,NA,66.667,0,100,0
"5779","48453000205","48453",0,3937,2146,67589,17.424,5.239,85.424,2.425
"5780","48453000206","48453",0,3292,1667,80781,12.91,1.63,89.46,1.265
"5781","48453000304","48453",0,3029,1298,53644,16.375,3.607,84.874,1.87
"5782","48453000305","48453",0,3666,1831,52766,13.339,3.068,82.648,3.105
"5783","48453000306","48453",0,4869,2211,73875,22.058,3.783,74.874,3.46
"5784","48453000307","48453",0,1786,828,68214,17.301,1.612,81.33,4.075
"5785","48453001770","48453",0,12934,4063,143040,13.886,1.782,98.008,3.145
"5786","48453001771","48453",0,4289,1735,132589,13.663,0.214,93.233,2.802
"5787","48453001772","48453",0,4389,1408,80565,44.293,9.057,75.217,5.25
"5788","48453001773","48453",0,8185,3260,122372,8.491,1.468,96.872,5.221
"5789","48453001774","48453",0,8225,2742,107978,28.219,4.781,93.971,4.812
"5790","48453001775","48453",0,6993,2236,153643,17.575,4.939,87.162,3.861
"5791","48453001776","48453",0,3268,1182,79487,23.96,3.655,96.419,2.373
"5792","48453001777","48453",0,6270,2351,86683,29.059,2.96,79.028,4.313
"5793","48453001778","48453",0,4401,1841,99720,6.817,1.61,86.724,3.904
"5794","48453001779","48453",0,6244,2716,71806,9.529,3.945,78.133,8.156
"5795","48453001780","48453",0,4152,1752,79429,14.162,6.556,81.386,5.463
"5796","48453001781","48453",0,2491,923,112438,6.945,1.869,91.4,5.258
"5797","48277000402","48277",0,6041,2390,64188,2.317,7.7,67.721,4.721
"5798","48281950301","48281",0,6709,2316,67091,12.774,6.782,79.026,7.468
"5799","48281950302","48281",0,3184,1215,56723,17.368,9.071,69.864,9.981
"5800","48283950300","48283",0,7418,2286,44601,79.914,31.665,51.142,5.399
"5801","48285000100","48285",0,3853,1552,53081,6.411,15.173,88.305,2.971
"5802","48439102402","48439",0,4639,1864,97500,11.468,3.904,85.159,1.356
"5803","48439105404","48439",0,4017,1675,123719,5.875,0.726,92.819,2.099
"5804","48439110101","48439",0,6936,2776,37995,23.515,14.534,54.861,9.941
"5805","48001950600","48001",0,6261,1983,40025,15.014,25.167,68.411,4.59
"5806","48001950800","48001",0,4890,1855,57125,10.716,6.275,74.352,3.901
"5807","48001950700","48001",0,2415,918,29194,38.137,28.662,56.854,8.827
"5808","48001950100","48001",0,5067,1878,52119,13.006,11.543,76.551,2.853
"5809","48001950500","48001",0,4632,1652,32189,37.349,20.734,54.264,6.425
"5810","48001951000","48001",0,6976,2800,43604,12.772,14.938,77.035,3.403
"5811","48139060900","48139",0,6716,2221,68092,17.406,8.643,76.174,4.436
"5812","48143950201","48143",0,3265,1200,63043,12.343,5.249,66.051,1.799
"5813","48143950202","48143",0,7344,2545,54181,15.441,11.923,79.56,2.705
"5814","48145000200","48145",0,2636,899,45634,26.29,16.584,60,4.022
"5815","48145000300","48145",0,3480,1306,28097,37.27,31.936,57.259,2.789
"5816","48145000400","48145",0,1958,548,18125,20.072,35.223,41.484,13.444
"5817","48145000500","48145",0,2313,717,47917,12.624,13.99,64.83,9.002
"5818","48145000700","48145",0,2921,938,38056,21.945,18.534,70.364,3.768
"5819","48145000800","48145",0,3981,997,57841,15.649,21.323,80.905,7.592
"5820","48147950401","48147",0,4803,1052,33910,25.109,28.93,57.82,2.471
"5821","48147950402","48147",0,6013,2286,39433,9.28,10.11,69.786,8.954
"5822","48147950800","48147",0,3800,1536,59531,10.474,12.8,65.054,3.84
"5823","48157670101","48157",0,7215,1813,45794,67.471,44.892,26.992,10.507
"5824","48157670102","48157",0,3337,1041,51679,38.628,16.826,58.38,5.955
"5825","48157670601","48157",0,9661,3101,74385,14.688,11.046,88.873,7.867
"5826","48157670602","48157",0,1968,572,55263,33.232,23.019,42.002,5.202
"5827","48157670901","48157",0,12254,3654,112356,5.794,5.184,91.99,6.646
"5828","48157670902","48157",0,7652,2150,71319,31.73,15.598,72.364,7.148
"5829","48157671001","48157",0,5294,2333,88613,13.015,2.81,92.43,7.812
"5830","48157671002","48157",0,6374,2324,68625,27.957,7.939,71.098,7.582
"5831","48157671501","48157",0,7711,2449,114489,11.633,4.762,89.281,7.275
"5832","48157671502","48157",0,1669,479,112875,3.655,8.856,86.594,7.308
"5833","48201511302","48201",1,4049,1957,93050,14.374,3.787,87.536,2.984
"5834","48201520601","48201",1,2539,803,30552,75.187,40.167,19.415,6.46
"5835","48201520602","48201",1,6412,1939,38832,86.65,44.7,7.315,5.823
"5836","48201522201","48201",1,4194,1351,49965,65.165,25.493,30.746,5.528
"5837","48201522202","48201",1,3817,1212,43485,65.601,38.83,21.112,9.845
"5838","48201522301","48201",1,4046,1498,43010,63.52,23.907,17.547,5.233
"5839","48201522302","48201",1,3848,1368,69318,61.227,29.09,22.206,4.161
"5840","48201522401","48201",1,5830,2028,59020,39.726,16.333,47.228,6.031
"5841","48201522402","48201",1,3912,1270,54141,56.314,27.726,47.742,11.144
"5842","48201522500","48201",1,5021,1777,181875,9.022,2.28,94.34,1.872
"5843","48201532001","48201",1,6152,2818,31057,37.858,28.54,25.115,6.968
"5844","48201532002","48201",1,1280,449,73875,24.609,11.412,76.378,1.773
"5845","48201532501","48201",1,8620,2621,60210,63.411,32.107,59.292,7.549
"5846","48201532502","48201",1,5698,1573,50211,74.43,42.837,45.374,4.792
"5847","48201533701","48201",1,5869,1670,29177,81.172,52.71,34.342,4.474
"5848","48201533702","48201",1,3806,912,50402,75.145,42.961,41.837,10.037
"5849","48201533801","48201",1,10332,2771,45690,63.386,39.744,44.143,4.788
"5850","48201533802","48201",1,7022,1827,57168,71.931,45.94,43.882,6.826
"5851","48201533901","48201",1,9939,2628,57154,60.157,30.026,64.058,9.711
"5852","48201533902","48201",1,4912,1541,27083,56.739,44.08,41.407,12.562
"5853","48201534001","48201",1,3128,996,30549,75.256,41.693,28.319,8.552
"5854","48201534002","48201",1,6375,1541,51173,68.486,37.223,44.426,4.36
"5855","48201534003","48201",1,2817,751,52176,54.491,32.49,52.925,6.238
"5856","48201534201","48201",1,2760,846,57321,56.667,30.09,52.512,1.822
"5857","48439111011","48439",0,9928,3052,76699,23.489,5.445,72.125,4.177
"5858","48439111013","48439",0,9772,3331,63160,25.317,12.081,76.544,5.805
"5859","48439111306","48439",0,5223,1655,75148,28.011,13.697,69.433,5.463
"5860","48439111405","48439",0,2700,951,53072,27.593,25.722,47.266,5.049
"5861","48439111529","48439",0,4056,1530,75192,15.927,7.005,83.046,2.077
"5862","48439111534","48439",0,6526,2229,78138,17.561,2.55,78.993,3.735
"5863","48439111541","48439",0,4190,1376,64583,25.465,8.768,69.565,9.625
"5864","48439111545","48439",0,2327,885,121544,5.716,3.986,86.728,3.082
"5865","48439113108","48439",0,4680,1758,109091,7.97,4.037,92.58,1.923
"5866","48439113110","48439",0,4414,2353,51092,19.687,4.057,69.703,1.595
"5867","48439113210","48439",0,7440,2801,82239,10.954,5.937,87.139,5.316
"5868","48005000200","48005",0,7079,2421,45507,25.046,22.979,54.11,7.226
"5869","48005000400","48005",0,4559,1853,30521,20.904,22.222,54.896,7.459
"5870","48005000500","48005",0,3440,1398,23198,13.692,26.087,52.011,17.462
"5871","48005000600","48005",0,6857,1974,36536,44.947,26.041,40.44,6.784
"5872","48005001300","48005",0,4914,1811,42466,2.666,21.573,69.447,12.141
"5873","48085030510","48085",0,3285,1132,92794,12.511,3.089,87.291,3.466
"5874","48085030507","48085",0,1851,612,134875,12.264,1.621,96.367,3.528
"5875","48085030508","48085",0,7071,2439,123558,15.132,10.141,68.718,3.707
"5876","48085030509","48085",0,2761,885,119013,9.381,4.432,91.243,3.676
"5877","48085030511","48085",0,7431,2408,138750,11.412,2.044,96.026,3.332
"5878","48085030512","48085",0,5137,1368,170969,7.923,1.397,93.536,4.83
"5879","48085030513","48085",0,9164,3801,75663,11.687,2.919,89.768,2.934
"5880","48085030514","48085",0,7666,2427,82650,10.436,1.719,90.398,2.82
"5881","48085030515","48085",0,6793,2102,96471,8.847,4.45,87.827,4.655
"5882","48085030516","48085",0,6592,2016,100905,14.715,4.468,92.45,4.639
"5883","48085030517","48085",0,6921,2351,107940,10.721,0.816,84.288,3.913
"5884","48085030518","48085",0,4133,1129,167788,4.597,0.6,98.866,4.548
"5885","48085030519","48085",0,4052,1324,131379,9.107,3.915,94.229,3.104
"5886","48085030520","48085",0,6706,2065,125257,13.898,4.236,83.063,2.961
